Bankrupt?, Net Income to Total Assets, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, ROA(C) before interest and depreciation before interest, Net worth/Assets, Debt ratio %, Persistent EPS in the Last Four Seasons, Retained Earnings to Total Assets, Net profit before tax/Paid-in capital, Per Share Net profit before tax (Yuan ¥), Current Liability to Assets, Working Capital to Total Assets, Net Income to Stockholder's Equity, Borrowing dependency, Current Liability to Current Assets, Liability to Equity, Net Value Per Share (A), Net Value Per Share (B), Net Value Per Share (C), Current Liabilities/Equity, Current Liability to Equity, Working Capital/Equity, Operating Profit Per Share (Yuan ¥), Operating profit/Paid-in capital, Liability-Assets Flag, Total expense/Assets, Equity to Long-term Liability, CFO to Assets, Tax rate (A), Cash/Total Assets, Gross Profit to Sales, Operating Gross Margin, Realized Sales Gross Margin
1,0.584583147395832,0.0,0.0335135713903313,0.0242772875737337,0.929860628231097,0.0701393717689029,0.163656991585516,0.854834082603112,0.128466933112133,0.121412969797394,0.0729041452884318,0.847540763384517,0.827164863965921,0.36963718146295,0.0193056910264347,0.276845585958177,0.151152500948127,0.151152500948127,0.151152500948127,0.328704996806148,0.328704996806148,0.737183288732451,0.0511359009852618,0.0511505202989887,0,0.129817618134464,0.110933233663468,0.406032017558611,0.0,0.0503575950630723,0.591322279250475,0.591324464175039,0.591324464175039
1,0.780051120232076,0.520660706498037,0.511108731730821,0.459220981816409,0.819784140036884,0.180215859963116,0.207714852982887,0.899659604387631,0.163177739235352,0.164193718460496,0.15171196741395,0.761535437888755,0.838166292169019,0.383869438113281,0.0447160192856164,0.285057339946691,0.150604694281741,0.150604694281741,0.150604694281741,0.33637054709675,0.33637054709675,0.733075860439645,0.0885107075971012,0.088532252023385,0,0.0321335464654113,0.118644162688655,0.495881158630587,0.0,0.0080048341364292,0.594392721976652,0.594394557430923,0.594394557430923
1,0.74955482739282,0.475468818142172,0.456073665613791,0.411300151123678,0.768298213259969,0.231701786740031,0.18010778103432,0.910702374860293,0.1416031973456,0.142577389470513,0.19727039261552,0.708528845499675,0.830318008275847,0.404609434937137,0.0635735596343565,0.298267791690179,0.146559352745354,0.146559352745354,0.146559352745354,0.349740780859145,0.349740780859145,0.724078211088825,0.0854979236218549,0.0854625694139105,0,0.0370138633011003,0.125987773855703,0.601032024788375,0.0,0.0505654282882086,0.593689578600024,0.593688291846236,0.593688291846236
1,0.783153182989723,0.514827736589621,0.53198779377911,0.491493199434505,0.880067720772742,0.119932279227258,0.20563486811005,0.927387951528366,0.162672498303295,0.163666490924155,0.0974944307499106,0.710751218665297,0.839042788494596,0.376330569491571,0.088933237035478,0.279302527115562,0.176941553242594,0.176941553242594,0.176941553242594,0.33050761208476,0.33050761208476,0.729151767077524,0.0905463724452406,0.0904945690230755,0,0.0113968735632035,0.115592067709318,0.594415514678195,0.0,0.0077357548420009,0.593764535386046,0.593767566554721,0.593767566554721
1,0.798701142709605,0.54502834714348,0.530060495743883,0.479744552235168,0.855095685823986,0.144904314176014,0.215656613406448,0.932292691637471,0.172355026016138,0.173382541236725,0.104306087827207,0.795214058206848,0.840290080666788,0.379239425341603,0.0326228733237391,0.281134609829455,0.193712865028865,0.193712865028865,0.193712865028865,0.331567719169222,0.331567719169222,0.73552942597454,0.106913117824281,0.10639666487534,0,0.0300201871907705,0.119570286904168,0.549605511140808,0.422411175220164,0.10719836115101,0.619020869659757,0.619020164603122,0.61823462430995
0,0.816645075740737,0.571576537287396,0.540232346485358,0.48418076341832,0.893551410345557,0.106448589654443,0.222842015694431,0.943074728385113,0.180514290023377,0.181516908940273,0.0943101751817356,0.776335419232261,0.841540343103477,0.373958526716516,0.036978724163752,0.27851131348505,0.197336816821879,0.197336816821879,0.197336816821879,0.330070256429063,0.330070256429063,0.733583342161126,0.0966533669896588,0.0966176494536453,0,0.0147558240156227,0.113744626509015,0.550329708589452,0.0,0.0270779731652065,0.598554948382067,0.59856008302224,0.598531255855518
0,0.822347188340309,0.582315743567379,0.560576047968307,0.514210500658119,0.854763128457841,0.145236871542159,0.234187387728089,0.946040550278374,0.191735163260689,0.192739323642389,0.0861545295273368,0.797261292880095,0.842439754250558,0.374962814510952,0.0300221294479258,0.281164311825938,0.192954363490793,0.192954363490793,0.192954363490793,0.330641421892459,0.330641421892459,0.735703517443976,0.110333034769156,0.110313156480532,0,0.0301342845529813,0.122315233742537,0.575234731584361,0.135033910314809,0.183634864738977,0.602069473620631,0.602069790570634,0.602076997362314
0,0.797121382948563,0.545409943305713,0.543979870442743,0.498123141422513,0.816458566375427,0.183541433624573,0.217169329677602,0.93141802058363,0.17188748963125,0.172855313700384,0.0942089418135893,0.792058913277034,0.84018295716126,0.379529080729976,0.032320445366278,0.285549384257274,0.168598036323796,0.168598036323796,0.168598036323796,0.332697253954188,0.332697253954188,0.736410639283689,0.104226040224737,0.104124936896445,0,0.0261360251629975,0.135447930981804,0.610134777452371,0.199514120862435,0.0596816141619878,0.600955069954519,0.60095994465184,0.600952737860159
0,0.818699877471119,0.581007413868295,0.549868836661492,0.502803100472871,0.954893128155516,0.0451068718444841,0.227001985440106,0.942597475231462,0.187120126687278,0.18882277622957,0.0320602151855632,0.811406884261887,0.841288993609022,0.370369707638179,0.0154038108092751,0.2759768843327,0.229910243984661,0.229910243984661,0.229910243984661,0.327177876322851,0.327177876322851,0.734893560362646,0.105935998697174,0.105956975589102,0,0.0207903081681747,0.112879830809104,0.600148555220152,0.12703714950906,0.0228333776129984,0.610335429042459,0.610335980628144,0.610335980628144
0,0.80336775258951,0.553532490187527,0.546014240591038,0.487983230146736,0.841551531275509,0.158448468724491,0.223503829063061,0.935085197573328,0.17211371691426,0.173307223017248,0.153008285888064,0.769382075659718,0.840778698842821,0.378198231648262,0.0424764544281128,0.282404661067089,0.205764611689351,0.205764611689351,0.205764611689351,0.33484996939859,0.33484996939859,0.733589972914899,0.0977119127106913,0.0976924454866709,0,0.0176658864969331,0.113090986910723,0.484926282446589,0.0,0.0661528444633436,0.599658254150901,0.599662722149354,0.59961227460759
0,0.84347694589457,0.625163541212385,0.62642539750522,0.580509920538195,0.943072225413429,0.0569277745865707,0.244587312092276,0.947291333226508,0.195852499811477,0.196806507494163,0.0480548949961059,0.82415143170297,0.842776978997329,0.370725346300351,0.017715540162478,0.276365054303512,0.197673928616577,0.197673928616577,0.197673928616577,0.327751722128491,0.327751722128491,0.735694104487484,0.120592785603778,0.12061328513036,0,0.0083393278009964,0.112161920892258,0.590881822115244,0.105375037959308,0.0140332429267901,0.610543880217456,0.610544977586878,0.610163017627813
0,0.840258806526026,0.624182293938072,0.612077734354088,0.552966411543899,0.93182573994014,0.0681742600598603,0.270019854401059,0.947806407655384,0.212985446044793,0.216313926338781,0.0727337591135166,0.908981868042314,0.842716457967226,0.369768029649976,0.0139031939972246,0.276770785101842,0.261809447558046,0.261809447558046,0.261809447558046,0.328677469925647,0.328677469925647,0.740446345321396,0.139809461770214,0.139813050629407,0,0.0170905998156648,0.110933233663468,0.585916668721163,0.0,0.340562524422223,0.602467139721044,0.60246616411306,0.60246616411306
0,0.818746763354302,0.576646314871348,0.561004336420579,0.509823039048408,0.909725791335369,0.090274208664631,0.235132835397561,0.938835519041549,0.187459467611794,0.188446185132184,0.0884944677683456,0.754749427499919,0.841563756019584,0.373844453938083,0.0458910340262453,0.277696779385738,0.218237748093211,0.218237748093211,0.218237748093211,0.329544319776753,0.329544319776753,0.732167086061422,0.101701815813045,0.10166593385119,0,0.0061806120451188,0.11201409719557,0.578046840039573,0.0702500253062051,0.114770060147403,0.607247905116456,0.607251473788899,0.607035270038484
0,0.832899519220971,0.613116005233319,0.609240323357781,0.566226295519914,0.929195513498806,0.0708044865011942,0.243547319655857,0.943644266387657,0.196372822562401,0.200045190931686,0.0716362210567906,0.843820005706899,0.842297754243628,0.370851721045086,0.0195597808138826,0.276871263879975,0.210779149635498,0.210779149635498,0.210779149635498,0.328668365785158,0.328668365785158,0.73699607313036,0.110903020926635,0.110907551256371,0,0.0156047042662934,0.110933233663468,0.568488440858852,0.145460066808381,0.298922145681548,0.601408821687918,0.60141397252771,0.601421179319391
0,0.822125862576111,0.593218491059747,0.57021253814444,0.528591624823283,0.864981709344862,0.135018290655138,0.252434527748889,0.940994062113125,0.211281200512782,0.215108834827145,0.0940653711346691,0.849161257185241,0.84227031780339,0.375232339409014,0.022131448142398,0.280342554396467,0.248577809616114,0.248577809616114,0.248577809616114,0.330743730802832,0.330743730802832,0.739406661259847,0.133865320413647,0.13382839090006,0,0.0126986835569675,0.118868429495153,0.535938838587105,0.212268448223504,0.0620102010164811,0.599028289642443,0.599028524481471,0.598992490523069
0,0.814825762083966,0.567815089402529,0.562342737833931,0.508555550138936,0.907458354748012,0.0925416452519878,0.226151082537582,0.937649716044812,0.178350049015911,0.179332680575431,0.0727579610959992,0.784053332167137,0.84131570608395,0.373886951639852,0.0318522774761005,0.277803315508284,0.189920357338502,0.189920357338502,0.189920357338502,0.328976862141929,0.328976862141929,0.733934818858285,0.101701815813045,0.101682218639569,0,0.0090430069965707,0.114273243195971,0.555322795534551,0.0,0.0918079313187393,0.612402763381813,0.612404329840442,0.612404329840442
0,0.815352899301109,0.578608809419974,0.554740617806092,0.51070053137035,0.824742268041237,0.175257731958763,0.236551006901768,0.939722295715492,0.195460372520926,0.197107780372072,0.146957809441211,0.824290235166287,0.842235741634758,0.381041104224495,0.0308819395231749,0.284368861619896,0.205848889638026,0.205848889638026,0.205848889638026,0.335650869640604,0.335650869640604,0.739357158445495,0.125559807833238,0.12514859869396,0,0.0163082757148114,0.119095376097306,0.493974480901243,0.202449640651888,0.0603045567467664,0.598882790452328,0.598884388647862,0.598869975064501
0,0.81809052114975,0.577627562145661,0.544675839177686,0.490859454979769,0.988934909453699,0.0110650905463011,0.22851470171126,0.94076064919075,0.186547017570319,0.189500640204866,0.0090510760198195,0.820766346986556,0.84111128208179,0.36963718146295,0.0049479249828069,0.275038294365892,0.258564746534069,0.258564746534069,0.258564746534069,0.326424059399732,0.326424059399732,0.734943243032921,0.106587411448579,0.106551370364942,0,0.0348015361306239,0.110933233663468,0.58444927588849,0.0134629011033505,0.0302785876562857,0.656094470557411,0.65609910779919,0.654549647587887
0,0.834505435674884,0.609409071085914,0.594410835697842,0.544483985765125,0.891344438733863,0.108655561266137,0.241656424316914,0.944237526812196,0.193009576954981,0.194245688031935,0.112626153819441,0.780909911613681,0.842866984916818,0.372998973344994,0.0370997485891062,0.278631663442916,0.188656188108381,0.188656188108381,0.188656188108381,0.330879232687302,0.330879232687302,0.733901563356157,0.120348505822001,0.120116599084795,0,0.0141963128961844,0.111321928411102,0.724116988855328,0.103249316732463,0.0093738589353027,0.609948897017467,0.609954020669079,0.609954020669079
0,0.852713680136734,0.663650239860445,0.649660046041009,0.617413347633208,0.930072255645917,0.0699277443540829,0.273518010778103,0.950352415185622,0.228074805821582,0.232657979965354,0.0369829743136946,0.813371184047866,0.843495164492945,0.37006215848064,0.0165871623097005,0.276837990166781,0.23745312039105,0.23745312039105,0.23745312039105,0.327458960982632,0.327458960982632,0.735324833667515,0.103411774285482,0.103400263813572,0,0.0067813465693021,0.111502701441816,0.57307167266776,0.205081485980362,0.255413284966928,0.613930388884556,0.613932169676703,0.611337724671731
0,0.81931096960672,0.584986916703009,0.59687349429841,0.547603958465363,0.902228134353176,0.0977718656468241,0.231634679020516,0.940632688459007,0.178689389940427,0.18355050086616,0.0612295244537466,0.799030467949148,0.841660072984827,0.373912673933028,0.0255630828775113,0.278058212672398,0.194513505541275,0.194513505541275,0.194513505541275,0.32859583268425,0.32859583268425,0.734913453391423,0.109355915642049,0.105321868842314,0,0.0139367345686608,0.116482086558708,0.632280515939986,0.0,0.251115781624862,0.615025201942671,0.615027602012136,0.615027602012136
0,0.832447535809189,0.608373310074139,0.592055249210343,0.557110125286404,0.817698098376515,0.182301901623485,0.256594497494564,0.944121307048533,0.214493627931529,0.223921066505988,0.1652981966437,0.828784615481559,0.844421282837189,0.375213327279275,0.0315285899192691,0.285362412240568,0.189372550672117,0.189372550672117,0.189372550672117,0.337481575443086,0.337481575443086,0.740291845653668,0.146405015878186,0.146375820346215,0,0.0404089355189162,0.117065037877902,0.527351082560507,0.252859601174208,0.148516175376745,0.611912073981696,0.611914268006169,0.611914268006169
0,0.799337779406504,0.549443959877889,0.555115370201831,0.484863257446497,0.87513982525622,0.12486017474378,0.215656613406448,0.927163347937217,0.16510067114094,0.165022218874746,0.052270586304983,0.802238262506545,0.840312139079008,0.376521809149532,0.0228778073173134,0.279620845099016,0.164763389659096,0.164763389659096,0.164763389659096,0.328567892559489,0.328567892559489,0.735612300504401,0.0934777298265613,0.0934502581138958,0,0.0260546072701909,0.124211655866899,0.52863033686518,0.0,0.0361264866524232,0.639111750012806,0.639112699808299,0.639112699808299
0,0.812319002247085,0.569450501526385,0.575137855345575,0.517476722078682,0.924872267738912,0.0751277322610878,0.22586744823674,0.93239371827373,0.174489103385868,0.175943360698953,0.0721144148602803,0.935446210243297,0.841059839484058,0.369858616856378,0.0123214459225627,0.277042173557857,0.175298133243437,0.175298133243437,0.175298133243437,0.3287339719271,0.3287339719271,0.742181768044764,0.102190375376598,0.102211474261892,0,0.0271617051790955,0.110933233663468,0.521158928278104,0.0,0.2274657272279,0.60282236554583,0.602826503697084,0.602826503697084
0,0.804742478383313,0.556421718273005,0.553562824562343,0.513089260468971,0.92121413671131,0.07878586328869,0.220951120355488,0.935815951532994,0.178825126310233,0.181818181818182,0.0360012652213434,0.792480912483159,0.840597125402802,0.37274398713438,0.020945865662995,0.277191991516155,0.227044793729721,0.227044793729721,0.227044793729721,0.327475954054968,0.327475954054968,0.734283454427788,0.110007328393453,0.110036315078086,0,0.0198346062865021,0.117306444917692,0.580520150863614,0.305597732564025,0.131993168993112,0.610415262526705,0.610415255336629,0.610415255336629
0,0.861903434641946,0.677060619276058,0.67739172332566,0.612489640715644,0.915167639145025,0.0848323608549747,0.257918124231824,0.947995465149691,0.20036950456225,0.2013256006628,0.0908115644393603,0.905268679541743,0.844335153649392,0.369782568337423,0.0164805113277211,0.277451144581801,0.185453626058742,0.185453626058742,0.185453626058742,0.329543874748821,0.329543874748821,0.740898035015909,0.126292647178569,0.126247821909554,0,0.0289075036512518,0.110933233663468,0.700188903528506,0.0,0.449821857614955,0.621626609269525,0.621629023191456,0.621629023191456
0,0.827475515517016,0.604066724814653,0.587718828631083,0.551601423487544,0.810865556126614,0.189134443873386,0.255081781223409,0.94251506705525,0.212163486916522,0.213075242901258,0.114860682204316,0.731764435358466,0.844062008381365,0.375357595793175,0.0592009325297349,0.286447564801941,0.191521638363322,0.191521638363322,0.191521638363322,0.334531691503748,0.334531691503748,0.729786060259295,0.109274489048123,0.109270930024264,0,0.0240352864151972,0.125945005190609,0.570229646245525,0.253466950096164,0.202565197596188,0.599319289319898,0.599324002940371,0.599324002940371
0,0.82117687957737,0.582588312254688,0.566839766582794,0.527909130795105,0.885358406143241,0.114641593856758,0.228892880779049,0.940254544841127,0.184752281125104,0.190178504180161,0.121315604737966,0.830348383349835,0.841950515885662,0.370486017137757,0.0277556988626534,0.278978008309533,0.174918882474401,0.174918882474401,0.174918882474401,0.331408206125722,0.331408206125722,0.73730365093138,0.111798713459816,0.111795072223036,0,0.0505739241617082,0.110933233663468,0.509745221704908,0.274116813442656,0.0993653504889766,0.605173827949778,0.605175917784921,0.605175917784921
0,0.820002848375381,0.584550806803314,0.594517907810911,0.531370350509433,0.930011790670254,0.0699882093297457,0.236929185969557,0.929053427593983,0.174602217027374,0.176922497552158,0.071328906380593,0.864833519219722,0.841504721658016,0.372320128477263,0.0171761746023302,0.27684055377994,0.171421347604399,0.169735788630905,0.171421347604399,0.328648977398084,0.328648977398084,0.73811877041714,0.100643270092012,0.100159590926116,0,0.0248314143260936,0.111480557576323,0.529855114977832,0.0,0.101068070315383,0.604606321399981,0.604606581242163,0.604606581242163
0,0.820620045490403,0.574738334060183,0.509823866374003,0.450689806464193,0.966109381140974,0.0338906188590259,0.210645740758249,0.941502082502892,0.176004826182038,0.176997815771635,0.0386982942676914,0.801316356934746,0.841336791240988,0.36965283851097,0.0195272596303687,0.275640585060283,0.186464961442838,0.186464961442838,0.186464961442838,0.327333145091414,0.327333145091414,0.734294030127534,0.0860679097793339,0.0860732489781295,0,0.0395619250762288,0.110933233663468,0.548366157669689,0.0,0.0560310828818862,0.602519741009794,0.602523818446504,0.602523818446504
0,0.811457355465022,0.571794592237244,0.56560843728251,0.514405498951884,0.813284155153128,0.186715844846872,0.236361917367874,0.937791857594315,0.185506372068471,0.186487911425774,0.163642308067379,0.786054672066781,0.841976080086481,0.380069248886672,0.0388655754131364,0.286050103094138,0.199359487590072,0.199359487590072,0.199359487590072,0.33781412220397,0.33781412220397,0.735871567702431,0.113182965556551,0.113138567264318,0,0.0345349393494227,0.118572079453948,0.520713771501172,0.0,0.0483171585345836,0.607078386739016,0.607078510788567,0.607078510788567
0,0.806901662480999,0.557402965547318,0.51753305851491,0.475357090625457,0.890800253952898,0.109199746047102,0.200056726860168,0.934007931411599,0.177151044415957,0.178127589063795,0.0935071885405081,0.724819374874928,0.840845762037747,0.375247996457034,0.0698398885975042,0.2786635025729,0.204879693228267,0.204879693228267,0.204879693228267,0.33009362045606,0.33009362045606,0.730230881762229,0.0970604999592867,0.0970736235282622,0,0.0194459616870472,0.114333556396158,0.643934758526326,0.050612410162972,0.0307976492235364,0.600678320789521,0.600678879776301,0.600678879776301
0,0.77734197002915,0.512102049716529,0.545478880025697,0.523472919611953,0.811046951053602,0.188953048946398,0.200434905927957,0.923034845739104,0.163102330141015,0.164118400241018,0.156765556845169,0.684266335771822,0.837670994518059,0.385923866485641,0.0919026730736644,0.2864198984957,0.163794193249336,0.163794193249336,0.163794193249336,0.337555465382163,0.337555465382163,0.724396643470101,0.0976304861167657,0.0975947367563958,0,0.0181124111901472,0.119427837031211,0.605594761495168,0.0,0.0078869286730344,0.602194840179232,0.602199512820882,0.602199512820882
0,0.775968561391303,0.497819450501526,0.481342684297875,0.434504948081704,0.973214015781359,0.0267859842186413,0.203365793703318,0.936918685017471,0.161337757333534,0.162310762973563,0.0282475900679334,0.823811407961474,0.83901770029233,0.36963718146295,0.0123018646703291,0.275442338655978,0.188740466057056,0.188740466057056,0.188740466057056,0.326998193947434,0.326998193947434,0.735257912107356,0.0994218711831284,0.099426775449053,0,0.0287616733301334,0.110933233663468,0.540404058908799,0.0,0.094233401092843,0.599888803396232,0.599893339483129,0.601046426152006
0,0.800575652632374,0.542248146532926,0.495850955618609,0.446009847413835,0.916739728512259,0.0832602714877407,0.201758532665217,0.932965634838119,0.17393861699721,0.175039542065226,0.089159877091423,0.888272625295339,0.840339410085565,0.36963718146295,0.0175745512605897,0.277382493637929,0.272175635245038,0.272175635245038,0.272175635245038,0.329458387056083,0.329458387056083,0.739852901588543,0.098933311619575,0.098913804615109,0,0.0401289090440221,0.110933233663468,0.552091656053316,0.0,0.0690812732864802,0.609107116406471,0.609110826042462,0.609103619250782
0,0.796200902346261,0.542139119058003,0.543979870442743,0.491639448154829,0.825346917797866,0.174653082202134,0.213765718067505,0.926349046568616,0.166548525752206,0.167507720117496,0.111053251023432,0.733963062951719,0.840069023706805,0.38393542138708,0.0580669347680662,0.284289428082226,0.169103704015844,0.169103704015844,0.169103704015844,0.333305049477636,0.333305049477636,0.730256243061106,0.0977119127106913,0.0977005878808605,0,0.0170861761896602,0.127715263997415,0.542289257464801,0.0,0.0289802082773382,0.611120032045952,0.611121520921316,0.611121520921316
0,0.804269188244209,0.551297426951592,0.549279940039617,0.503924340662019,0.843184085618406,0.156815914381594,0.216129337241184,0.934156890225576,0.175348767061308,0.17631995179634,0.0674671731244957,0.762156252471805,0.84085871401163,0.380659743269147,0.0405107236875693,0.282237283154244,0.189414689646454,0.189414689646454,0.189414689646454,0.329962971783243,0.329962971783243,0.732936974198109,0.0967347935835844,0.0967397853664892,0,0.010629892101537,0.13075140092585,0.574486545485018,0.0033404190707561,0.0726945224344018,0.607060219113913,0.607064097205206,0.607064097205206
0,0.810986269448033,0.574574792847798,0.557738636972001,0.515380490420709,0.782567947516401,0.217432052483599,0.248558192304056,0.936334535167659,0.20533142296961,0.206296603148302,0.189315917919208,0.815386618743283,0.842634024449965,0.388694045624638,0.0348917221176505,0.292915160604862,0.211074122455859,0.211074122455859,0.211074122455859,0.344781285092008,0.344781285092008,0.741892258213448,0.144043644654344,0.144014526031234,0,0.0171281584664018,0.124209563552336,0.498525791181767,0.259236764854742,0.0109105160338305,0.598017047587737,0.598019573646204,0.598019573646204
0,0.888638423362578,0.726232010466638,0.730231811124792,0.681421537561546,0.886295613266016,0.113704386733984,0.313604991963695,0.962663181369496,0.2532916069678,0.254198990735859,0.0932840969736436,0.852594852605355,0.847022024562046,0.371542867879119,0.0216182829021325,0.278921620783707,0.216762883991404,0.216762883991404,0.216762883991404,0.330179842104519,0.330179842104519,0.738769539489323,0.194609559482127,0.194619505919521,0,0.0306821429346686,0.114882420649257,0.680639272254898,0.0797651584168438,0.101694762244403,0.620563486245846,0.620562418022745,0.620576831606106
0,0.83673477498389,0.598397296118622,0.589860270892446,0.542387754107152,0.94712337878284,0.0528766212171599,0.23116195518578,0.945253402920434,0.185476208430737,0.186412593206297,0.0523974167046539,0.858471187992119,0.842349943711289,0.369703164736749,0.0144960767092067,0.276227937862698,0.179006362985125,0.179006362985125,0.179006362985125,0.327865355869623,0.327865355869623,0.737364107971316,0.109763048611677,0.109735046493071,0,0.0327093190723628,0.110933233663468,0.603858188327044,0.0887741674258528,0.193803516853485,0.618157510156385,0.618162556393145,0.618162556393145
0,0.837182123685182,0.63241386829481,0.629102200331924,0.585287378735436,0.872630528766212,0.127369471233788,0.261983549210551,0.945238463745223,0.212065455093884,0.219627927995782,0.108723918989904,0.841667099098789,0.843394976970552,0.374387977176497,0.0248431553691939,0.279790877903452,0.218153470144537,0.218153470144537,0.218153470144537,0.33121627947832,0.33121627947832,0.738526285517695,0.148033547756697,0.148012441578322,0,0.0181237515194674,0.11516998527501,0.582127491930818,0.122380807774066,0.165455079860914,0.612913709442493,0.612916012049756,0.612916012049756
0,0.829059161080321,0.600250763192325,0.582204614808073,0.543606493443182,0.821870181697252,0.178129818302748,0.249881819041316,0.942342305127162,0.205806500263932,0.209610604805302,0.184522945049481,0.852410394913731,0.843876638405221,0.375949208536223,0.0297946917662638,0.284762082438631,0.185453626058742,0.185453626058742,0.185453626058742,0.338355807794896,0.338355807794896,0.742440947301194,0.13989088836414,0.139918901753872,0,0.0272446806648961,0.110933233663468,0.544453682881087,0.241016297196072,0.0663562944135208,0.603655638672165,0.603655284740339,0.603655284740339
0,0.804004212469753,0.551951591801134,0.55142138230098,0.509384292887437,0.919188560026605,0.0808114399733954,0.218398411647915,0.93621584204747,0.173667144257597,0.174964223845748,0.0730817494736863,0.863898754129485,0.840555169051384,0.372972132691245,0.0175399904180826,0.27727760921058,0.177025831191269,0.177025831191269,0.177025831191269,0.328836625669317,0.328836625669317,0.738374768494527,0.0961648074261054,0.0961616753790284,0,0.022310045965327,0.112599075253221,0.506826678958418,0.318756959206397,0.138306023965286,0.607047947084585,0.607049683621845,0.607049683621845
0,0.810374209625625,0.561382468382032,0.551474918357514,0.502900599619753,0.905402545575476,0.0945974544245246,0.22189656802496,0.938498374759505,0.175771057989594,0.176922497552158,0.0536876997593252,0.822632131060237,0.841024777511108,0.372102048165553,0.0192218733955625,0.2779014297769,0.174961021448738,0.174961021448738,0.174961021448738,0.328264819170604,0.328264819170604,0.7363021352737,0.098933311619575,0.098954516586057,0,0.0225968251049301,0.117482229766851,0.561389641556464,0.13078246786112,0.0255511086577578,0.602430748762263,0.602430130154658,0.602430130154658
0,0.828336903800816,0.619712167466202,0.619519246212324,0.537074050602057,0.939958279166793,0.0600417208332074,0.237874633639028,0.942628269082193,0.180634944574316,0.184906228816751,0.0217613727897125,0.776599002257779,0.841929557806624,0.372107639968418,0.0207041097573173,0.276473378476764,0.20850364502128,0.20850364502128,0.20850364502128,0.326899870472105,0.326899870472105,0.733270763923066,0.107808810357463,0.10777272949338,0,0.005423507525912,0.116215786656705,0.592098787965945,0.0,0.0833856453300176,0.633360121260766,0.633361680047277,0.633361680047277
0,0.803526167500149,0.550697775839512,0.535467637453825,0.488031979720177,0.832784109804396,0.167215890195604,0.221802023258013,0.935820985088153,0.176758917125405,0.178202907283272,0.174657325531262,0.85706028638379,0.840845118106292,0.376052097708927,0.0286395508820388,0.283367161796786,0.185495765033079,0.185495765033079,0.185495765033079,0.336740973623238,0.336740973623238,0.742001221693469,0.105040306163993,0.104996173074731,0,0.0398910441663745,0.110933233663468,0.569267729544034,0.248911833181496,0.0541600493650551,0.599018209849968,0.599021317689791,0.599021317689791
0,0.795388458322145,0.529382904491932,0.531184752931099,0.47667332910837,0.898600235813405,0.101399764186595,0.213292994232769,0.931280607846654,0.167174421235201,0.167884311214883,0.10660361793806,0.836481143884424,0.840000795713514,0.36963718146295,0.0253161886497699,0.278243042741032,0.174328936833677,0.174328936833677,0.174328936833677,0.33046373725325,0.33046373725325,0.737326437094343,0.089894959693836,0.0898594622762877,0,0.0550916383004804,0.110933233663468,0.600136695630236,0.0,0.278933177906629,0.611835324071472,0.611834993297684,0.611834993297684
0,0.799526269164601,0.5485717400785,0.491086246587076,0.444839857651246,0.850107325331802,0.149892674668198,0.203933062305001,0.932555729064107,0.170726189578463,0.171876176847179,0.127329198821962,0.814287902999641,0.840375900539321,0.37937474697092,0.0309121767969851,0.281576738216683,0.168935148118495,0.168935148118495,0.168935148118495,0.332978609178936,0.332978609178936,0.737245879755675,0.0973047797410634,0.0972853257771915,0,0.0324882431978884,0.11649212374388,0.424984988163344,0.0,0.148500655939187,0.603982539462123,0.603986797157641,0.603986797157641
0,0.803069550659158,0.548081116441343,0.510038010600139,0.460000974991469,0.872570063790549,0.127429936209451,0.207431218682046,0.933780864537184,0.173976321544378,0.175039542065226,0.127500453384754,0.854528310181014,0.840619958073466,0.373432897247267,0.0251683477266046,0.279795193610148,0.202393493742362,0.202393493742362,0.202393493742362,0.332087542891177,0.332087542891177,0.739461803385748,0.0978747658985425,0.0978390085820835,0,0.0680513569367798,0.11173295308566,0.527382189454052,0.0,0.0411198097517192,0.604097458393116,0.604102105824529,0.604102105824529
0,0.817767855738197,0.590874400348888,0.572675196745008,0.519231706722566,0.896423496689543,0.103576503310457,0.223598373830008,0.914525597679749,0.177460221702737,0.17963395345334,0.107139503869435,0.911584683731432,0.841598256417736,0.373234947425869,0.0178757285044346,0.278356424064797,0.170241456322953,0.170241456322953,0.170241456322953,0.330533442011118,0.330533442011118,0.742167066572517,0.100643270092012,0.100623707394922,0,0.0693452141531999,0.110933233663468,0.352774488144505,0.0,0.103330434574954,0.620817238075859,0.620821862523242,0.620821862523242
0,0.836056673499966,0.601395551679023,0.57979549226404,0.537756544630234,0.984762826132963,0.0152371738670375,0.239954618511865,0.944663517356202,0.196139054369957,0.197107780372072,0.0193406655078146,0.928821927394858,0.842009054299017,0.36963718146295,0.0040871720394343,0.275141355989011,0.216552189119717,0.216552189119717,0.216552189119717,0.326715304894039,0.326715304894039,0.739716538611824,0.122384170670141,0.122347615092742,0,0.0145337969880495,0.110933233663468,0.607207965827223,0.19840064783885,0.278023995828008,0.627066853690758,0.627070150910218,0.627070150910218
